URL,Nombre,Características,Descripción,Imagen,Precios
https://pc-builds.com/es/parts/power-supply/4kyqGA/be-quiet-straight-power-11-550w,be quiet! Straight Power 11  550W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Platinum', 'Potencia': '550 W', 'Longitud': '160 mm', 'Modular': 'Full'}","The be quiet! Straight Power 11 550W is designed with an ATX form factor, making it compatible with a wide range of computer cases. Its 80+ Platinum efficiency rating indicates that it operates at a high level of energy efficiency, reducing power waste and potentially lowering electricity bills. With a length of 160 mm, it fits comfortably in standard builds while providing ample power output at 550 watts, suitable for mid-range systems.",https://m.media-amazon.com/images/I/31LMrtX4TwL._SL500_.jpg,"{'Nuevos': {'Cantidad': 1, 'Precio': '189.90 €.'}}"
https://pc-builds.com/es/parts/power-supply/WfvqGA/seasonic-prime-750w,SeaSonic PRIME  750W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Gold', 'Potencia': '750 W', 'Longitud': '140 mm', 'Modular': 'Full'}","The SeaSonic PRIME 750W power supply features an ATX form factor, making it compatible with a wide range of cases. With an efficiency rating of 80+ Gold, it delivers high energy efficiency, reducing power consumption and heat generation. The power supply's compact length of 140 mm allows for easy integration into various setups without compromising space.",https://m.media-amazon.com/images/I/41aAyQKRD5L._SL500_.jpg,"{'Nuevos': {'Cantidad': 1, 'Precio': '200.98 €.'}}"
https://pc-builds.com/es/parts/power-supply/44soa4/powerspec-ps-650bsm-650w,PowerSpec PS 650BSM  650W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Bronze', 'Potencia': '650 W', 'Longitud': '160 mm', 'Modular': 'Semi'}","The PowerSpec PS 650BSM 650W power supply utilizes the ATX form factor, making it compatible with a wide range of computer cases. It has an efficiency rating of 80+ Bronze, which indicates it offers a good balance between performance and power consumption, beneficial for energy saving and reduced heat output. With a wattage of 650W, it is suited for most mid-range systems, providing ample power for components while maintaining stability.",https://m.media-amazon.com/images/I/51epOBoH-EL._SL500_.jpg,"{'Nuevos': {'Cantidad': 6, 'Precio': '152.93 $.'}}"
https://pc-builds.com/es/parts/power-supply/dxtaa4/nzxt-c750-750w,NZXT C750  750W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Bronze', 'Potencia': '750 W', 'Longitud': '140 mm', 'Modular': 'Semi'}","The NZXT C750 is a 750W ATX-form factor power supply with an 80+ Bronze efficiency rating, ensuring a good balance between performance and energy consumption. Measuring 140 mm in length, this unit is designed to fit most standard computer cases. The semi-modular design allows for some flexibility in cable management, helping users reduce clutter and improve airflow within their setups.",https://m.media-amazon.com/images/I/41C48uA+ZXL._SL500_.jpg,"{'Nuevos': {'Cantidad': 1, 'Precio': '166.51 $.'}}"
https://pc-builds.com/es/parts/power-supply/RxprNz/seasonic-s12iii-650w,SeaSonic S12III  650W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Bronze', 'Potencia': '650 W', 'Longitud': '140 mm', 'Modular': 'No'}","The SeaSonic S12III 650W power supply adheres to the ATX form factor, ensuring compatibility with a wide range of computer cases. It boasts an 80+ Bronze efficiency rating, indicating that it operates at a minimum of 82% efficiency at typical loads, which translates to reduced energy costs and better thermal management. Its dimensions are compact, measuring 140 mm in length, allowing for easier installation in smaller cases.",https://m.media-amazon.com/images/I/417RsbmEv4L._SL500_.jpg,"{'Nuevos': {'Cantidad': 3, 'Precio': '103.96 $.'}}"
https://pc-builds.com/es/parts/power-supply/tqvRJ6/athena-power-ap-mfatx40p8-400w,Athena Power AP-MFATX40P8  400W,"{'Factor de forma': 'Flex ATX', 'Calificación de eficiencia': '80+ Bronze', 'Potencia': '400 W', 'Longitud': '150 mm', 'Modular': 'No'}","The Athena Power AP-MFATX40P8 is a Flex ATX power supply boasting a wattage of 400W and an 80+ Bronze efficiency rating. Its compact length of 150 mm makes it suitable for smaller cases, while the lack of modularity indicates that all cables are fixed, potentially leading to more clutter within a system. The power supply features a single EPS connector, one ATX connector, three SATA connectors, and two Molex 4-pin connectors, catering well to various component configurations.",https://m.media-amazon.com/images/I/31GHIdMFVaL._SL500_.jpg,"{'Nuevos': {'Cantidad': 3, 'Precio': '84.98 $.'}}"
https://pc-builds.com/es/parts/power-supply/LZMTMX/gigabyte-p450b-450w,Gigabyte P450B  450W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Bronze', 'Potencia': '450 W', 'Longitud': '140 mm', 'Modular': 'No'}","The Gigabyte P450B is a 450W ATX power supply known for its 80+ Bronze efficiency rating, which ensures reliable performance while minimizing energy waste. Measuring 140 mm in length, it fits standard ATX cases and is designed to efficiently power a variety of PC components. Its non-modular design simplifies installation, although it may be less flexible for cable management.",https://m.media-amazon.com/images/I/4153WKfY8DL._SL500_.jpg,"{'Nuevos': {'Cantidad': 12, 'Precio': '41.99 €.'}}"
https://pc-builds.com/es/parts/power-supply/RnNyFo/evga-750-n1-750w,EVGA 750 N1  750W,"{'Factor de forma': 'ATX', 'Potencia': '750 W', 'Longitud': '140 mm', 'Modular': 'No'}","The EVGA 750 N1 750W power supply features an ATX form factor, making it compatible with a wide range of computer cases. With a wattage of 750W, it provides ample power for mid to high-end systems, supporting various components and configurations. The unit measures 140 mm in length, which accommodates standard setups, though it may be slightly limiting for compact builds.",https://m.media-amazon.com/images/I/41rJJrc+GML._SL500_.jpg,"{'Nuevos': {'Cantidad': 3, 'Precio': '131.50 $.'}, 'Utilizados': {'Cantidad': 10, 'Precio': '58.45 $.'}}"
https://pc-builds.com/es/parts/power-supply/jNBTMX/silverstone-sfx-450w,Silverstone SFX  450W,"{'Factor de forma': 'SFX', 'Calificación de eficiencia': '80+ Bronze', 'Potencia': '450 W', 'Longitud': '100 mm', 'Modular': 'No'}","The Silverstone SFX 450W power supply features a compact SFX form factor, measuring only 100 mm in length, making it suitable for small form factor builds. With a wattage rating of 450 W, it provides sufficient power for mid-range systems. It has an 80+ Bronze efficiency rating, indicating that it offers a reasonable level of energy efficiency, translating to lower electricity costs and reduced heat output.",https://m.media-amazon.com/images/I/5124DA83pDL._SL500_.jpg,"{'Nuevos': {'Cantidad': 4, 'Precio': '86.99 €.'}}"
https://pc-builds.com/es/parts/power-supply/MnR4ol/antec-vp-450w,Antec VP  450W,"{'Factor de forma': 'ATX', 'Potencia': '450 W', 'Longitud': '149 mm', 'Modular': 'No'}","The Antec VP 450W power supply unit has a standard ATX form factor, making it compatible with a wide range of cases. With a power output of 450 watts, it is suitable for entry-level to mid-range systems, providing adequate power for typical components. The unit measures 149 mm in length, ensuring it fits in most standard configurations.",https://m.media-amazon.com/images/I/41v-OiujR4L._SL500_.jpg,"{'Utilizados': {'Cantidad': 1, 'Precio': '158.85 $.'}, 'Nuevos': {'Cantidad': 1, 'Precio': '149.00 $.'}}"
https://pc-builds.com/es/parts/power-supply/XkNpph/in-win-ip-s300ff1-0-300w,In Win IP-S300FF1-0  300W,"{'Factor de forma': 'TFX', 'Calificación de eficiencia': '80+', 'Potencia': '300 W', 'Modular': 'No'}","The In Win IP-S300FF1-0 Power Supply is a TFX form factor unit with a power output of 300W and an efficiency rating of 80+. This rating indicates that the unit can convert at least 80% of the power drawn from the wall into usable power for the components, reducing unnecessary waste and heat generation.",https://m.media-amazon.com/images/I/21mFBcVw-uL._SL500_.jpg,"{'Nuevos': {'Cantidad': 5, 'Precio': '87.49 $.'}, 'Utilizados': {'Cantidad': 19, 'Precio': '39.99 $.'}}"
https://pc-builds.com/es/parts/power-supply/zp8bJe/azza-argb-650w,Azza ARGB  650W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Bronze', 'Potencia': '650 W', 'Longitud': '165 mm', 'Modular': 'No'}","The Azza ARGB 650W power supply is designed in an ATX form factor, making it compatible with a wide range of cases. It has an efficiency rating of 80+ Bronze, indicating it can deliver a respectable level of power efficiency, reducing waste heat and energy costs. The unit provides a total power output of 650 watts, which is suitable for mid-range gaming builds and general computing tasks, while its length of 165 mm ensures it fits in most standard-powered setups.",https://m.media-amazon.com/images/I/51pSMRWC8PL._SL500_.jpg,"{'Nuevos': {'Cantidad': 1, 'Precio': '99.57 $.'}}"
https://pc-builds.com/es/parts/power-supply/DyDwHP/fsp-group-fsp300-60lg-5k-300w,FSP Group FSP300-60LG-5K  300W,"{'Factor de forma': 'Flex ATX', 'Calificación de eficiencia': '80+ Bronze', 'Potencia': '300 W', 'Longitud': '150 mm', 'Modular': 'No'}","The FSP Group FSP300-60LG-5K is a Flex ATX power supply unit rated at 300 Watts, indicating it is suitable for compact builds requiring moderate power. With an efficiency rating of 80+ Bronze, it promises a reliable balance between performance and energy consumption, reducing heat generation and potentially lowering electricity bills. The unit's length is at 150 mm, which is beneficial for fitting within smaller cases where space might be limited.",https://m.media-amazon.com/images/I/51R1fKYNlTL._SL500_.jpg,"{'Nuevos': {'Cantidad': 1, 'Precio': '209.21 $.'}}"
https://pc-builds.com/es/parts/power-supply/V9mLHP/coolmax-cuq-1200b-1200w,CoolMax CUQ-1200B  1200W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+', 'Potencia': '1,200 W', 'Longitud': '218 mm', 'Modular': 'No'}","The CoolMax CUQ-1200B 1200W power supply is designed in an ATX form factor, making it compatible with a wide range of cases. It delivers a robust output of 1200W, which is sufficient for high-performance systems. The unit is rated with an 80+ efficiency, ensuring better energy use and lower electricity bills, while the physical dimensions measure 218 mm in length, which is standard for ATX power supplies.",https://m.media-amazon.com/images/I/51C2Ea-bZeL._SL500_.jpg,"{'Nuevos': {'Cantidad': 1, 'Precio': '263.76 $.'}}"
https://pc-builds.com/es/parts/power-supply/kJVBTb/nox-hummer-650w,NOX Hummer  650W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Bronze', 'Potencia': '650 W', 'Longitud': '160 mm', 'Modular': 'Semi'}","The NOX Hummer 650W power supply features an ATX form factor and offers a commendable 80+ Bronze efficiency rating, indicating a solid balance between performance and energy consumption. With a wattage of 650 watts, it is suitable for mid-range gaming systems and workstations. Its dimensions at 160 mm in length make it compatible with a wide range of PC cases, providing flexibility for installation.",https://m.media-amazon.com/images/I/51bnBlxhA3L._SL500_.jpg,"{'Nuevos': {'Cantidad': 23, 'Precio': '73.00 €.'}}"
https://pc-builds.com/es/parts/power-supply/VvbRJ6/thermaltake-tr2-s-600w,Thermaltake TR2 S  600W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+', 'Potencia': '600 W', 'Longitud': '140 mm', 'Modular': 'No'}","The Thermaltake TR2 S 600W power supply features an ATX form factor, making it compatible with a majority of standard computer cases. With an efficiency rating of 80+, it provides a reliable level of power conversion, ensuring that energy usage is optimized. The unit outputs a total of 600 watts, which is suitable for mid-range systems. Measuring 140 mm in length, it fits well within compact spaces, but its non-modular design means that all cables are fixed, potentially leading to cable management challenges.",https://m.media-amazon.com/images/I/51mMzuk2nZL._SL500_.jpg,"{'Nuevos': {'Cantidad': 1, 'Precio': '125.79 $.'}}"
https://pc-builds.com/es/parts/power-supply/2MJksn/silverstone-sx650-g-650w,Silverstone SX650-G  650W,"{'Factor de forma': 'SFX', 'Calificación de eficiencia': '80+ Gold', 'Potencia': '650 W', 'Longitud': '100 mm', 'Modular': 'Full'}","The Silverstone SX650-G 650W power supply features an SFX form factor, making it suitable for compact PC builds where space is a premium. With an efficiency rating of 80+ Gold, it ensures high efficiency, reducing energy consumption and heat generation during operation. The power supply has a wattage output of 650W, providing sufficient power for various components in a mid to high-end system. At a length of 100 mm, it is designed for easy installation in small chassis.",https://m.media-amazon.com/images/I/51dKcEY7VfL._SL500_.jpg,"{'Nuevos': {'Cantidad': 2, 'Precio': '146.61 €.'}}"
https://pc-builds.com/es/parts/power-supply/MtkHph/cooler-master-gx-iii-gold-750w,Cooler Master GX III GOLD  750W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Gold', 'Potencia': '750 W', 'Longitud': '160 mm', 'Modular': 'Full'}","The Cooler Master GX III GOLD 750W power supply features an ATX form factor, ensuring compatibility with a wide range of PC cases. With an efficiency rating of 80+ Gold, it delivers high performance and minimizes energy wastage, which is beneficial for both power management and cost savings. Its wattage of 750 W supports demanding components, making it suitable for mid to high-end gaming builds or workstations.",https://m.media-amazon.com/images/I/61yY1RMzmzL._SL500_.jpg,"{'Nuevos': {'Cantidad': 2, 'Precio': '224.66 £.'}}"
https://pc-builds.com/es/parts/power-supply/wfCFvf/cougar-bxm850-850w,Cougar BXM850  850W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Bronze', 'Potencia': '850 W', 'Longitud': '160 mm', 'Modular': 'Semi'}","The Cougar BXM850 is an ATX form factor power supply with a wattage output of 850W, catering to various computing needs. Its 80+ Bronze efficiency rating indicates a reliable performance with good energy consumption, making it suitable for mid-range to high-end systems. Measuring 160 mm in length, it offers a compact design that facilitates installation in most cases.",https://m.media-amazon.com/images/I/41cWAAizz5L._SL500_.jpg,"{'Nuevos': {'Cantidad': 2, 'Precio': '91.24 €.'}}"
https://pc-builds.com/es/parts/power-supply/WTD8eR/evga-supernova-1200-p3-1200w,EVGA SuperNOVA 1200 P3  1200W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Platinum', 'Potencia': '1,200 W', 'Longitud': '180 mm', 'Modular': 'Full'}","The EVGA SuperNOVA 1200 P3 is an ATX form factor power supply with a significant wattage capacity of 1,200 watts, designed to meet the high power demands of modern gaming and workstation systems. It boasts an impressive 80+ Platinum efficiency rating, indicating that it operates with high energy efficiency, reducing electricity costs and minimizing waste heat generation. The power supply measures 180 mm in length, making it compatible with various cases while providing ample room for airflow.",https://m.media-amazon.com/images/I/41z7J3yJHPL._SL500_.jpg,"{'Nuevos': {'Cantidad': 1, 'Precio': '609.47 £.'}, 'Utilizados': {'Cantidad': 1, 'Precio': '418.50 $.'}}"
https://pc-builds.com/es/parts/power-supply/zhgPNz/evga-supernova-850-p2-850w,EVGA SuperNOVA 850 P2  850W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Platinum', 'Potencia': '850 W', 'Longitud': '165 mm', 'Modular': 'Full'}","The EVGA SuperNOVA 850 P2 power supply unit adheres to the ATX form factor and boasts a high efficiency rating of 80+ Platinum, making it suitable for performance-driven systems that demand reliability and consistent power delivery. With a wattage of 850W, it provides ample power for multiple components, and its compact design at 165 mm in length enhances compatibility within various chassis.",https://m.media-amazon.com/images/I/51KSEvqhRdL._SL500_.jpg,"{'Utilizados': {'Cantidad': 3, 'Precio': '249.00 $.'}}"
https://pc-builds.com/es/parts/power-supply/jBZ2W1/evga-supernova-750-p2-750w,EVGA SuperNOVA 750 P2  750W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Platinum', 'Potencia': '750 W', 'Longitud': '165 mm', 'Modular': 'Full'}","The EVGA SuperNOVA 750 P2 750W power supply adheres to the ATX form factor and boasts an impressive 80+ Platinum efficiency rating, ensuring it operates at high efficiency levels while minimizing energy waste. With a total wattage of 750W, it provides ample power for a range of computing needs. Its compact 165 mm length allows for easy installation in various PC cases, making it a versatile choice for both gaming and workstation setups.",https://m.media-amazon.com/images/I/51fj7mL6PKL._SL500_.jpg,"{'Utilizados': {'Cantidad': 1, 'Precio': '409.99 $.'}}"
https://pc-builds.com/es/parts/power-supply/vkfi5e/silverstone-essential-750w,Silverstone Essential  750W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Gold', 'Potencia': '750 W', 'Longitud': '140 mm', 'Modular': 'No'}","The Silverstone Essential 750W is an ATX form factor power supply, designed to deliver a robust wattage output of 750W. It boasts an 80+ Gold efficiency rating, indicating a high level of efficiency in converting AC to DC power, which helps in minimizing energy waste and maintaining cooler operating temperatures. At a length of 140 mm, it fits well in most standard PC cases, allowing for ease of installation.",https://m.media-amazon.com/images/I/51cB+JLm+RL._SL500_.jpg,"{'Nuevos': {'Cantidad': 1, 'Precio': '84.99 £.'}}"
https://pc-builds.com/es/parts/power-supply/ZHCwHP/corsair-ax860i-860w,Corsair AX860i  860W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Platinum', 'Potencia': '860 W', 'Longitud': '160 mm', 'Modular': 'Full'}","The Corsair AX860i is an ATX power supply unit with a wattage capacity of 860 W, catering to high-performance systems. It boasts an efficiency rating of 80+ Platinum, ensuring minimal energy loss and optimal performance. The unit's length is 160 mm, which should fit most cases without issues, and it features a full modular design, allowing users to connect only the cables they need, enhancing cable management and airflow.",https://m.media-amazon.com/images/I/41cGJfAgv1L._SL500_.jpg,"{'Nuevos': {'Cantidad': 1, 'Precio': '26.99 €.'}}"
https://pc-builds.com/es/parts/power-supply/83rGjK/coolmax-cl-500b-500w,CoolMax CL-500B  500W,"{'Factor de forma': 'ATX', 'Potencia': '500 W', 'Longitud': '160 mm', 'Modular': 'No'}","The CoolMax CL-500B 500W power supply features an ATX form factor, making it compatible with a wide range of PC cases. It delivers a total wattage of 500 W, suitable for mid-range builds, though it may be limiting for high-performance systems. Measuring 160 mm in length, it fits easily in most standard ATX cases and helps maintain a clean internal layout.",https://m.media-amazon.com/images/I/41hd8QEAEVL._SL500_.jpg,"{'Nuevos': {'Cantidad': 1, 'Precio': '46.30 $.'}}"
https://pc-builds.com/es/parts/power-supply/2VMFvf/antec-high-current-gamer-850w,Antec High Current Gamer  850W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Bronze', 'Potencia': '850 W', 'Longitud': '170 mm', 'Modular': 'Semi'}","The Antec High Current Gamer 850W is designed with an ATX form factor, making it compatible with a wide range of cases. It boasts an efficiency rating of 80+ Bronze, which signifies a decent level of power efficiency, helping to reduce electricity consumption and heat generation during operation.",https://m.media-amazon.com/images/I/41OpuawSTqL._SL500_.jpg,"{'Utilizados': {'Cantidad': 1, 'Precio': '344.82 $.'}}"
https://pc-builds.com/es/parts/power-supply/VLWA0g/seasonic-vertex-px-1200-1200w,SeaSonic VERTEX PX-1200  1200W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Platinum', 'Potencia': '1,200 W', 'Longitud': '160 mm', 'Modular': 'Full'}","The SeaSonic VERTEX PX-1200 is a high-performance power supply unit designed in an ATX form factor, suitable for a variety of builds. With a wattage output of 1,200 W, it can support demanding components, providing ample power for high-end GPUs and CPUs. The unit boasts an 80+ Platinum efficiency rating, ensuring minimal energy waste and cooler operation, making it an eco-friendly choice for users seeking both performance and efficiency.",https://m.media-amazon.com/images/I/41kDRPimfGL._SL500_.jpg,"{'Nuevos': {'Cantidad': 3, 'Precio': '327.44 €.'}}"
https://pc-builds.com/es/parts/power-supply/3xgFvf/lc-power-lc6650-v2-3-650w,LC-Power LC6650 V2.3  650W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Bronze', 'Potencia': '650 W', 'Longitud': '140 mm', 'Modular': 'No'}","The LC-Power LC6650 V2.3 650W power supply is designed in the standard ATX form factor, making it compatible with most mid-tower and full-tower cases. With a wattage output of 650 W, it provides sufficient power for a variety of system builds, especially those that require moderate performance levels. Its compact length of 140 mm allows for better compatibility with tight spaces within cases.",https://m.media-amazon.com/images/I/41eqnHsOFJL._SL500_.jpg,"{'Nuevos': {'Cantidad': 7, 'Precio': '63.16 €.'}}"
https://pc-builds.com/es/parts/power-supply/3s6pph/seasonic-vertex-gx-1200-1200w,SeaSonic VERTEX GX-1200  1200W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Gold', 'Potencia': '1,200 W', 'Longitud': '160 mm', 'Modular': 'Full'}","The SeaSonic VERTEX GX-1200 is an ATX form factor power supply delivering 1,200W of power, making it suitable for high-performance systems. It boasts an 80+ Gold efficiency rating, ensuring effective power usage and minimal waste heat. Its dimensions are compact at 160 mm in length, which aids compatibility in various PC cases and setups. The unit, while not fanless, features robust cooling to maintain optimal performance under load.",https://m.media-amazon.com/images/I/413p6-R3BnL._SL500_.jpg,"{'Nuevos': {'Cantidad': 8, 'Precio': '271.39 €.'}}"
https://pc-builds.com/es/parts/power-supply/X6tCCO/pc-power-cooling-silencer-mk-ii-950w,PC Power & Cooling Silencer Mk II  950W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Silver', 'Potencia': '950 W', 'Longitud': '160 mm', 'Modular': 'No'}","The PC Power & Cooling Silencer Mk II 950W power supply unit is designed in the ATX form factor and delivers a robust wattage of 950W, catering to high-performance computer systems. With an efficiency rating of 80+ Silver, it ensures energy savings and optimal performance, making it a reliable choice for gamers and professionals alike. At a length of 160 mm, it fits comfortably in standard cases while contributing to effective cooling, although it is not a fanless model.",https://m.media-amazon.com/images/I/51M1zDO4gpL._SL500_.jpg,"{'Utilizados': {'Cantidad': 1, 'Precio': '155.00 $.'}}"
https://pc-builds.com/es/parts/power-supply/rJKKXF/antec-vp-plus-550w,Antec VP PLUS  550W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+', 'Potencia': '550 W', 'Longitud': '140 mm', 'Modular': 'No'}","The Antec VP PLUS 550W power supply features an ATX form factor, making it a compatible choice for standard computer cases. It offers a wattage of 550W, suitable for mid-range builds, and has an efficiency rating of 80+, indicating decent power efficiency under typical load conditions. The unit measures 140mm in length, which allows for good fitment in most case designs.",https://m.media-amazon.com/images/I/413WiKOZT7L._SL500_.jpg,"{'Nuevos': {'Cantidad': 2, 'Precio': '59.55 £.'}}"
https://pc-builds.com/es/parts/power-supply/NyxxW1/be-quiet-straight-power-12-1000w,be quiet! Straight Power 12  1000W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Platinum', 'Potencia': '1,000 W', 'Longitud': '160 mm', 'Modular': 'Full'}","The be quiet! Straight Power 12 1000W is an ATX power supply designed to deliver high performance and reliability. With a wattage of 1,000 W and an efficiency rating of 80+ Platinum, this unit is optimized for energy efficiency and reduced power consumption, making it suitable for high-end computing setups. Its length of 160 mm allows for easy installation in most cases.",https://m.media-amazon.com/images/I/41xdZF+o2OL._SL500_.jpg,"{'Nuevos': {'Cantidad': 20, 'Precio': '216.70 €.'}}"
https://pc-builds.com/es/parts/power-supply/f93NDY/raijintek-ampere-1200w,RAIJINTEK AMPERE  1200W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Platinum', 'Potencia': '1,200 W', 'Longitud': '140 mm', 'Modular': 'Full'}","The RAIJINTEK AMPERE 1200W power supply features an ATX form factor which is compatible with a variety of computer cases. With an impressive efficiency rating of 80+ Platinum, it ensures optimal power usage and minimal energy loss, making it a reliable choice for high-performance systems. The unit provides a total wattage of 1,200 Watts, accommodating demanding components and configurations.",https://m.media-amazon.com/images/I/41Jq9qn+8uL._SL500_.jpg,"{'Nuevos': {'Cantidad': 1, 'Precio': '185.28 €.'}}"
https://pc-builds.com/es/parts/power-supply/w2272x/gamemax-rgb-1300w,GameMax RGB  1300W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Platinum', 'Potencia': '1,300 W', 'Longitud': '170 mm', 'Modular': 'Full'}","The GameMax RGB 1300W power supply is designed in the ATX form factor, promoting compatibility with a wide range of cases and motherboards. With an efficiency rating of 80+ Platinum, it provides high power efficiency and lower energy consumption, which can lead to reduced electricity costs over time. The compact length of 170 mm allows for easier installation within cases that may have limited space.",https://m.media-amazon.com/images/I/41re6AEbISL._SL500_.jpg,"{'Nuevos': {'Cantidad': 1, 'Precio': '169.99 $.'}}"
https://pc-builds.com/es/parts/power-supply/vtgQPG/thermaltake-toughpower-gf1-argb-650w,Thermaltake Toughpower GF1 ARGB  650W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Gold', 'Potencia': '650 W', 'Longitud': '160 mm', 'Modular': 'Full'}","The Thermaltake Toughpower GF1 ARGB 650W is an ATX form factor power supply that boasts an efficiency rating of 80+ Gold, indicating high energy efficiency and reduced heat output. With a wattage of 650 W, it is suitable for a variety of mid to high-end builds, allowing users to power demanding components while ensuring stability and performance. The power supply has a length of 160 mm, which makes it compatible with most standard cases.",https://m.media-amazon.com/images/I/51mgJLAjs9L._SL500_.jpg,"{'Utilizados': {'Cantidad': 2, 'Precio': '149.00 $.'}}"
https://pc-builds.com/es/parts/power-supply/ZkFbJe/cooler-master-xg850-plus-850w,Cooler Master XG850 Plus  850W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Platinum', 'Potencia': '850 W', 'Longitud': '160 mm', 'Modular': 'Full'}","The Cooler Master XG850 Plus is an ATX-formatted power supply unit, designed with an efficiency rating of 80+ Platinum, ensuring high performance while minimizing energy waste. With a wattage output of 850 watts, it provides ample power for gaming rigs and high-performance computers. The unit measures 160 mm in length, making it compatible with various cases while maintaining efficient airflow dynamics.",https://m.media-amazon.com/images/I/41cOoNfcLoL._SL500_.jpg,"{'Nuevos': {'Cantidad': 2, 'Precio': '299.00 $.'}, 'Utilizados': {'Cantidad': 1, 'Precio': '104.99 $.'}}"
https://pc-builds.com/es/parts/power-supply/WydGjK/yeyian-raiden-rgb-500w,YEYIAN Raiden RGB  500W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+', 'Potencia': '500 W', 'Longitud': '160 mm', 'Modular': 'No'}","The YEYIAN Raiden RGB 500W is an ATX power supply unit designed to deliver 500 watts of power with an 80+ efficiency rating, which indicates a reliable performance with decent energy savings. The unit has a length of 160 mm, making it a standard option that should fit in most ATX cases. It does not feature a modular design, which means that all cables are permanently attached, potentially impacting cable management within the build.",https://m.media-amazon.com/images/I/51wYSgRgmEL._SL500_.jpg,"{'Nuevos': {'Cantidad': 1, 'Precio': '34.99 €.'}}"
https://pc-builds.com/es/parts/power-supply/wPjRJ6/gigabyte-ud850gm-a-pg5-850w,Gigabyte UD850GM-A PG5  850W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Gold', 'Potencia': '850 W', 'Longitud': '140 mm', 'Modular': 'Full'}","The Gigabyte UD850GM-A PG5 is an ATX form factor power supply unit offering an output of 850 watts, making it suitable for high-performance systems. With an 80+ Gold efficiency rating, this power supply ensures that power loss is minimized, promoting better energy usage and cost-efficiency. Measuring 140 mm in length, it is compact enough for various cases while maintaining adequate cooling capabilities.",https://m.media-amazon.com/images/I/41HF9FUSrhL._SL500_.jpg,"{'Nuevos': {'Cantidad': 5, 'Precio': '159.20 $.'}}"
https://pc-builds.com/es/parts/power-supply/BpF4ol/sharkoon-silentstorm-500w,SHARKOON SilentStorm  500W,"{'Factor de forma': 'SFX', 'Calificación de eficiencia': '80+ Gold', 'Potencia': '500 W', 'Longitud': '130 mm', 'Modular': 'Full'}","The SHARKOON SilentStorm 500W power supply features an SFX form factor, which makes it suitable for compact builds where space is a premium. With an efficiency rating of 80+ Gold, this unit ensures efficient power usage, translating to lower electricity costs and less heat generation. Measuring 130 mm in length, it can easily fit into smaller cases while still delivering a robust 500 watts of power.",https://m.media-amazon.com/images/I/61kwen7uBEL._SL500_.jpg,"{'Nuevos': {'Cantidad': 17, 'Precio': '114.89 €.'}, 'Utilizados': {'Cantidad': 2, 'Precio': '93.07 €.'}}"
https://pc-builds.com/es/parts/power-supply/9dhaa4/corsair-hx1050-1050w,Corsair HX1050  1050W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Gold', 'Potencia': '1,050 W', 'Longitud': '180 mm', 'Modular': 'Semi'}","The Corsair HX1050 is an ATX form factor power supply with a high wattage output of 1,050 watts, suitable for demanding gaming rigs and workstations. It features an 80+ Gold efficiency rating, ensuring efficient power delivery with less energy waste, which can contribute to lower electricity bills and a reduced environmental impact. At a length of 180 mm, it fits well in most standard cases but may be considered lengthy for compact builds.",https://m.media-amazon.com/images/I/51Ru+UlL1hL._SL500_.jpg,"{'Nuevos': {'Cantidad': 1, 'Precio': '16.67 €.'}}"
